sep=,
DeviceTag:,left leg
FirmwareVersion:,2.2.1
AppVersion:,2023.6.0
StartTime: ,2025-04-02_17:14:38_000 PDT
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,2332921889,-0.09597276896238,0.73563212156296,112.51976013183594,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,2332930222,-0.08510869741440,0.75090116262436,112.52661132812500,-0.13062541186810,-0.00516401929781,10.01059532165527,1.29342925548553,1.83107209205627,0.82612311840057
2,2332938555,-0.06573696434498,0.75179773569107,112.53031921386719,-0.11130052059889,-0.01974578388035,10.00330257415771,1.32288563251495,1.79500699043274,0.84092819690704
3,2332946888,-0.05462062358856,0.76515960693359,112.53671264648438,-0.11940617114305,-0.00853253621608,9.98310089111328,1.32449924945831,1.60315656661987,0.77056580781937
4,2332955221,-0.04306431114674,0.76196032762527,112.54188537597656,-0.09243679046631,-0.03978101909161,9.97953796386719,1.28031480312347,1.85730111598969,0.83096426725388
5,2332963554,-0.03197275102139,0.77600771188736,112.54833984375000,-0.12258347868919,-0.01028860546649,9.97756385803223,1.32127177715302,1.68514764308929,0.77709740400314
6,2332971887,-0.03030754439533,0.76751911640167,112.54506683349609,-0.13059398531914,-0.00462156394497,9.99399185180664,1.30982220172882,1.66050672531128,0.75414699316025
7,2332980220,-0.01936787366867,0.78182512521744,112.55247497558594,-0.12746445834637,-0.01927415095270,9.99400901794434,1.30144643783569,1.71639704704285,0.89013302326202
8,2332988553,-0.01530625391752,0.78383404016495,112.54369354248047,-0.12999700009823,-0.01737260818481,9.99947166442871,1.30974555015564,1.76549971103668,0.85076397657394
9,2332996886,-0.00465981429443,0.79945749044418,112.55104064941406,-0.12339466810226,-0.01740382239223,9.99581909179688,1.26556098461151,1.87543594837189,0.88495910167694
10,2333005219,-0.00172375247348,0.80590683221817,112.54883575439453,-0.11885084211826,-0.01919202692807,10.00132751464844,1.28543758392334,1.93101871013641,0.77999186515808
11,2333013552,0.00910079572350,0.82012629508972,112.55638122558594,-0.10702010989189,-0.03004989586771,10.00323486328125,1.28664135932922,1.70661234855652,0.90491247177124
12,2333021885,0.01085423585027,0.82413262128830,112.54756927490234,-0.12217002362013,-0.02278060466051,9.98115634918213,1.35562050342560,1.83442747592926,0.89502537250519
13,2333030218,0.02148065529764,0.83851391077042,112.55445098876953,-0.12322603166103,-0.00779521605000,10.01587581634521,1.26387035846710,1.72454226016998,0.82450938224792
14,2333038551,0.02356060966849,0.84204101562500,112.54919433593750,-0.10740093141794,-0.00778989074752,10.00496292114258,1.28195393085480,1.65722811222076,0.78040170669556
15,2333046884,0.03419352322817,0.85724174976349,112.55641174316406,-0.10966144502163,-0.00979724619538,9.98114204406738,1.26223123073578,1.82464301586151,0.86367362737656
16,2333055217,0.03746856376529,0.86092174053192,112.55417633056641,-0.11612395942211,-0.03169788792729,9.99401855468750,1.24916791915894,1.82625639438629,0.84558993577957
17,2333063550,0.04847653210163,0.87532138824463,112.56094360351562,-0.11686091870070,-0.01882824674249,9.98663616180420,1.30813169479370,1.72774410247803,0.81318783760071
18,2333071883,0.05156499519944,0.87936753034592,112.55596923828125,-0.12478472292423,0.00686000939459,9.99378585815430,1.33922755718231,1.83281385898590,0.89008194208145
19,2333080216,0.06187755987048,0.89331889152527,112.56355285644531,-0.12373221665621,-0.00958255399019,9.96456718444824,1.22419381141663,1.67561912536621,0.91139292716980
20,2333088549,0.06632071733475,0.89789527654648,112.56097412109375,-0.12277720123529,-0.00208756420761,10.01397228240967,1.30987358093262,1.78181576728821,0.81961697340012
21,2333096882,0.07760839164257,0.91376793384552,112.56708526611328,-0.11789119243622,-0.01319365203381,9.98474788665771,1.34317195415497,1.90614724159241,0.73091495037079
22,2333105215,0.08281672000885,0.91976702213287,112.56379699707031,-0.12793509662151,-0.02225590497255,9.97923278808594,1.34107160568237,1.91795539855957,0.85383766889572
23,2333113548,0.09419450163841,0.93498677015305,112.57057952880859,-0.11619514226913,-0.01653197966516,9.99393177032471,1.35259819030762,1.82766520977020,0.81311106681824
24,2333121881,0.09899841994047,0.94158631563187,112.56431579589844,-0.13361836969852,-0.01447923295200,10.01211261749268,1.34130227565765,1.94902539253235,0.81928414106369
25,2333130214,0.11056192219257,0.95741933584213,112.57156372070312,-0.12539897859097,-0.00705435918644,10.00847244262695,1.37216746807098,1.90156245231628,0.87041020393372
26,2333138547,0.11463656276464,0.96255362033844,112.56857299804688,-0.11950805038214,-0.00470764935017,10.05244636535645,1.23775672912598,1.69988858699799,0.77862149477005
27,2333146880,0.12633131444454,0.97692573070526,112.57533264160156,-0.12185285985470,-0.01206948142499,10.04516696929932,1.39009714126587,1.72756481170654,0.80865412950516
28,2333155213,0.13153690099716,0.98233395814896,112.57255554199219,-0.12036709487438,0.00068350986112,10.00663280487061,1.34417104721069,1.74247229099274,0.82484239339828
29,2333163546,0.14287142455578,0.99556654691696,112.57997131347656,-0.11551051586866,-0.01385890878737,9.99395465850830,1.34524679183960,1.59019565582275,0.88598352670670
30,2333171879,0.14859902858734,1.00186455249786,112.57743072509766,-0.10685504227877,-0.01940476894379,9.99591445922852,1.38359141349792,1.85896599292755,0.87212628126144
31,2333180212,0.15898233652115,1.01781189441681,112.58412170410156,-0.09662858396769,-0.01582553982735,9.97218990325928,1.23157083988190,1.91639316082001,0.79748642444611
32,2333188545,0.16392610967159,1.02249109745026,112.58311462402344,-0.12891194224358,-0.00254367617890,10.00475788116455,1.32116925716400,1.73107373714447,0.83462697267532
33,2333196878,0.17489065229893,1.03692400455475,112.58987426757812,-0.11690443754196,-0.02082032896578,10.00502490997314,1.30162596702576,1.73594081401825,0.80829566717148
34,2333205211,0.17975555360317,1.04083621501923,112.58910369873047,-0.11922794580460,-0.00979731231928,9.98845195770264,1.31448411941528,1.61296677589417,0.80388993024826
35,2333213544,0.19046409428120,1.05512630939484,112.59548187255859,-0.12728095054626,-0.02614757418633,9.99766349792480,1.27068376541138,1.71947085857391,0.76062756776810
36,2333221877,0.19495715200901,1.06064128875732,112.59309387207031,-0.10395357757807,-0.01540219876915,9.98685169219971,1.28856253623962,1.78194391727448,0.82115393877029
37,2333230210,0.20653945207596,1.07559669017792,112.60027313232422,-0.11434283107519,-0.01123719941825,10.03799343109131,1.37531805038452,1.79823470115662,0.85598933696747
38,2333238543,0.21027606725693,1.08187794685364,112.60098266601562,-0.11479454487562,0.00322407321073,10.00493049621582,1.19701731204987,1.89700305461884,0.83493447303772
39,2333246876,0.22112622857094,1.09568142890930,112.60800933837891,-0.11401650309563,-0.00579250929877,10.01234245300293,1.28817844390869,1.66235125064850,0.83967310190201
40,2333255209,0.22641578316689,1.10109317302704,112.60366058349609,-0.10752582550049,-0.02769168093801,10.02727413177490,1.35400688648224,1.79336774349213,0.85263383388519
41,2333263542,0.23686191439629,1.11603212356567,112.61151123046875,-0.09886609017849,-0.01504500117153,10.00532054901123,1.23715472221375,1.79897749423981,0.93552154302597
42,2333271875,0.24208076298237,1.12226319313049,112.60838317871094,-0.11657298356295,-0.01646720618010,10.04360103607178,1.37087392807007,1.91947972774506,0.83748304843903
43,2333280208,0.25336998701096,1.13777518272400,112.61597442626953,-0.12485440075397,-0.02362381294370,10.03809356689453,1.33915066719055,1.86741876602173,0.90632140636444
44,2333288541,0.25700679421425,1.14257836341858,112.61373138427734,-0.11798426508904,-0.00919435732067,10.00144100189209,1.19434058666229,1.73193204402924,0.92900264263153
45,2333296874,0.26828369498253,1.15786135196686,112.62096405029297,-0.12235139310360,-0.01656938344240,10.00331497192383,1.33771622180939,1.84098482131958,0.86218804121017
46,2333305207,0.27332124114037,1.16500794887543,112.61964416503906,-0.11966795474291,-0.05139688774943,9.99821186065674,1.36281824111938,1.99664258956909,0.85995954275131
47,2333313540,0.28427481651306,1.18007147312164,112.62725067138672,-0.13407599925995,-0.02315432392061,10.04538726806641,1.29636216163635,1.81510162353516,0.90633410215378
48,2333321873,0.28834167122841,1.18664669990540,112.61993408203125,-0.11439359933138,-0.04746068641543,10.00563621520996,1.28911328315735,1.90813243389130,0.81399482488632
49,2333330206,0.29901912808418,1.20225811004639,112.62703704833984,-0.11339628696442,-0.01808305457234,10.00903892517090,1.26582992076874,1.88052034378052,0.84680664539337
50,2333338539,0.30233967304230,1.20810317993164,112.62391662597656,-0.12711714208126,-0.03456187993288,9.99624061584473,1.22347664833069,1.82292675971985,0.78119570016861
