sep=,
DeviceTag:,topfloor
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-04-11_11:49:50_000 PDT
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,1045181031,-1.16987788677216,-1.85200321674347,11.28087902069092,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,1045189364,-1.15947318077087,-1.85028159618378,11.27899932861328,0.31048345565796,-0.21173845231533,9.83696842193604,1.24089431762695,0.21145831048489,-0.22133259475231
2,1045197697,-1.14825809001923,-1.84806525707245,11.27619552612305,0.31934598088264,-0.20081606507301,9.81687068939209,1.33600008487701,0.27372649312019,-0.33119204640388
3,1045206030,-1.14782512187958,-1.82905554771423,11.30136108398438,0.29881715774536,-0.20622362196445,9.82242012023926,1.33763933181763,0.22949072718620,-0.26889821887016
4,1045214363,-1.13713824748993,-1.82725155353546,11.29856967926025,0.28933250904083,-0.19876320660114,9.85725402832031,1.27206695079803,0.22288225591183,-0.32955271005630
5,1045222696,-1.13453018665314,-1.81537425518036,11.28857421875000,0.30002582073212,-0.22075819969177,9.83352661132812,1.20319020748138,0.20328737795353,-0.20660442113876
6,1045231029,-1.12419307231903,-1.81365990638733,11.28595256805420,0.28325229883194,-0.21716748178005,9.86286830902100,1.22944498062134,0.21140708029270,-0.30985540151596
7,1045239362,-1.12638854980469,-1.79350352287292,11.26714611053467,0.25916180014610,-0.20630230009556,9.82809925079346,1.31307542324066,0.20321053266525,-0.30985540151596
8,1045247695,-1.11602592468262,-1.79183697700500,11.26497268676758,0.28449717164040,-0.20430664718151,9.87576580047607,1.23436284065247,0.20487546920776,-0.25739747285843
9,1045256028,-1.11953210830688,-1.76097214221954,11.26220226287842,0.27874627709389,-0.21540786325932,9.84470844268799,1.30487871170044,0.19337467849255,-0.33114081621170
10,1045264361,-1.10884547233582,-1.75972104072571,11.25951957702637,0.27116441726685,-0.21908444166183,9.82096862792969,1.27209270000458,0.15564490854740,-0.31800076365471
11,1045272694,-1.11099290847778,-1.73578321933746,11.25104713439941,0.27275949716568,-0.21349091827869,9.85945892333984,1.26056611537933,0.15746350586414,-0.16882342100143
12,1045281027,-1.10061132907867,-1.73391234874725,11.24867916107178,0.23591506481171,-0.19346293807030,9.83379268646240,1.23761582374573,0.23107880353928,-0.28039902448654
13,1045289360,-1.10335421562195,-1.71234941482544,11.21544742584229,0.23926974833012,-0.20267580449581,9.82655429840088,1.21630465984344,0.23110441863537,-0.26728451251984
14,1045297693,-1.09267258644104,-1.71079850196838,11.21289062500000,0.24445556104183,-0.22650192677975,9.84681129455566,1.27206707000732,0.19173537194729,-0.30327254533768
15,1045306026,-1.09031832218170,-1.68545234203339,11.19775390625000,0.23868305981159,-0.21916310489178,9.85233879089355,1.32288551330566,0.26704117655754,-0.37061235308647
16,1045314359,-1.07951688766479,-1.68436074256897,11.19594097137451,0.21816171705723,-0.19718241691589,9.83582401275635,1.29009914398193,0.13451313972473,-0.21464727818966
17,1045322692,-1.07960057258606,-1.65983963012695,11.16263294219971,0.25461983680725,-0.21726045012474,9.83963108062744,1.26379358768463,0.30495026707649,-0.23298706114292
18,1045331025,-1.06891167163849,-1.65726244449615,11.16001224517822,0.25785282254219,-0.21541501581669,9.84701156616211,1.27368068695068,0.31629738211632,-0.30842101573944
19,1045339358,-1.06693565845490,-1.63500273227692,11.13746070861816,0.26471242308617,-0.21352666616440,9.85805511474609,1.34417104721069,0.21322572231293,-0.21805398166180
20,1045347691,-1.05620920658112,-1.63356125354767,11.13466548919678,0.24061448872089,-0.19706797599792,9.83238410949707,1.27864980697632,0.17854402959347,-0.33272892236710
21,1045356024,-1.05533325672150,-1.61696934700012,11.11312389373779,0.26235195994377,-0.20986440777779,9.83251953125000,1.19509613513947,0.09473424404860,-0.40306562185287
22,1045364357,-1.04421603679657,-1.61483335494995,11.11084842681885,0.28053438663483,-0.20441395044327,9.84170246124268,1.32613861560822,0.26232817769051,-0.26733577251434
23,1045372690,-1.04200220108032,-1.59999656677246,11.08695697784424,0.27834573388100,-0.19522254168987,9.83438682556152,1.22619175910950,0.19014725089073,-0.25737181305885
24,1045381023,-1.03119385242462,-1.59924638271332,11.08379554748535,0.27808824181557,-0.20628799498081,9.83083152770996,1.28692328929901,0.09645040333271,-0.37847593426704
25,1045389356,-1.02773511409760,-1.58845126628876,11.04787826538086,0.30726468563080,-0.20801182091236,9.84007263183594,1.25080716609955,0.19158168137074,-0.35900911688805
26,1045397689,-1.01687681674957,-1.58618569374084,11.04554557800293,0.29421776533127,-0.22100138664246,9.81638145446777,1.29496598243713,0.27708196640015,-0.27399545907974
27,1045406022,-1.01304352283478,-1.58032381534576,11.01516437530518,0.30112048983574,-0.21894855797291,9.84940147399902,1.28200519084930,0.03115971758962,-0.26674664020538
28,1045414355,-1.00242531299591,-1.57931995391846,11.01235485076904,0.30289414525032,-0.20792597532272,9.85305404663086,1.26558661460876,0.12606045603752,-0.33424016833305
29,1045422688,-0.99897611141205,-1.57384192943573,10.98360061645508,0.31739327311516,-0.21341936290264,9.84949493408203,1.28843450546265,0.31276261806488,-0.39543256163597
30,1045431021,-0.98845535516739,-1.57277882099152,10.98074817657471,0.32431703805923,-0.22082972526550,9.82762718200684,1.25411117076874,0.13259208202362,-0.33915802836418
31,1045439354,-0.98531746864319,-1.57109427452087,10.96536827087402,0.29481181502342,-0.21344798803329,9.84776401519775,1.24261057376862,0.13935425877571,-0.27361124753952
32,1045447687,-0.97489428520203,-1.56978309154510,10.96261596679688,0.32391649484634,-0.20247553288937,9.84593868255615,1.24097120761871,0.16376459598541,-0.32617166638374
33,1045456020,-0.97183698415756,-1.56883037090302,10.94632244110107,0.29808041453362,-0.19726826250553,9.81297779083252,1.25073027610779,0.24580699205399,-0.30836975574493
34,1045464353,-0.96175330877304,-1.56718873977661,10.94404506683350,0.31786519289017,-0.21713885664940,9.85347747802734,1.20321583747864,0.20162242650986,-0.26892381906509
35,1045472686,-0.95841526985168,-1.56789994239807,10.92934989929199,0.29745790362358,-0.22643755376339,9.85174560546875,1.22777998447418,0.18702235817909,-0.23772571980953
36,1045481019,-0.94772213697433,-1.56558144092560,10.92692470550537,0.27699384093285,-0.19528691470623,9.86804103851318,1.27526867389679,0.28194865584373,-0.28557306528091
37,1045489352,-0.94463664293289,-1.56715512275696,10.89651298522949,0.31690672039986,-0.20439249277115,9.86454963684082,1.23108398914337,0.16563443839550,-0.26057362556458
38,1045497685,-0.93442934751511,-1.56584990024567,10.89481925964355,0.30030494928360,-0.24496340751648,9.83742618560791,1.22122263908386,0.15928210318089,-0.19825416803360
39,1045506018,-0.93051379919052,-1.56666290760040,10.87401008605957,0.29451125860214,-0.21018630266190,9.84636878967285,1.28180027008057,0.27723568677902,-0.23472884297371
40,1045514351,-0.91980355978012,-1.56537687778473,10.87069606781006,0.27028447389603,-0.18277660012245,9.84253406524658,1.27544796466827,0.16020421683788,-0.39330655336380
41,1045522684,-0.91709804534912,-1.56723475456238,10.85728836059570,0.26466235518456,-0.22858339548111,9.83929347991943,1.17539858818054,0.16706882417202,-0.30158197879791
42,1045531017,-0.90694868564606,-1.56526708602905,10.85435962677002,0.24979844689369,-0.22698119282722,9.83198928833008,1.20977306365967,0.24229784309864,-0.34615075588226
43,1045539350,-0.90251642465591,-1.56596469879150,10.83308506011963,0.26404705643654,-0.19221834838390,9.83544349670410,1.35567164421082,0.23589429259300,-0.34768760204315
44,1045547683,-0.89151865243912,-1.56371438503265,10.82980823516846,0.23803964257240,-0.19370613992214,9.86661815643311,1.31141030788422,0.27664655447006,-0.38721036911011
45,1045556016,-0.88859236240387,-1.56346940994263,10.81044197082520,0.23772473633289,-0.20488603413105,9.83747673034668,1.16543483734131,0.27039667963982,-0.28562432527542
46,1045564349,-0.87737655639648,-1.56116533279419,10.80772304534912,0.24649411439896,-0.19230417907238,9.82645416259766,1.33758807182312,0.28189745545387,-0.31999862194061
47,1045572682,-0.87323427200317,-1.56042993068695,10.78852844238281,0.23332573473454,-0.21236075460911,9.82851409912109,1.27870106697083,0.23066902160645,-0.39520207047462
